UPRN,R Route,D Route,G Route,F Route,C Route,R Day,R Wk,D Day,D WK,G Day,G Wk,F Day,F Wk,C Day,F Wk
9059051056,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059009621,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059060857,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029903,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059083067,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059024677,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059082503,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050522,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059019353,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059042741,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059007074,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059058264,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028377,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059027099,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028847,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038130,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059058679,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059045712,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054301,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059009617,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054692,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059060817,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050153,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035431,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050736,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059004666,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051191,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065101,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041182,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059064630,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041620,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059003950,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059004462,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000059,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000478,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059011420,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059016890,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059049445,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065166,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059031053,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059004592,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084356,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084424,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084181,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084336,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084545,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084333,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084776,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084588,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084462,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084323,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084135,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084184,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059083962,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084049,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084413,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084525,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084222,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084445,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084097,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084023,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084770,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059084768,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065040,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059039099,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059008199,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059064554,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059027676,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059002543,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059002353,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059063643,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059022968,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059007981,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044359,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029042,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065888,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050799,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059019514,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059043214,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059031912,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059017379,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044667,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059053049,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059018774,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059031988,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069890,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044130,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059062398,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059022352,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051375,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001682,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025065,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059055828,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066700,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059024678,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025370,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059055271,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059029045,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059009034,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059059549,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059078071,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059033717,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059003020,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059043362,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054208,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059022504,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059027684,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065384,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059032271,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059006867,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059057971,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059026493,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000936,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059047167,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059047215,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051731,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025514,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059005109,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099379,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099380,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099381,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099382,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099383,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099384,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099385,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099386,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099387,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099388,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099389,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099390,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059072473,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054572,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059033864,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025730,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059003603,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000362,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044995,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051406,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059024633,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059020281,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059056229,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066185,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041079,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035059,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059030987,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059016065,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051376,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059060930,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059083015,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059004080,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059017612,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059012660,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059042742,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059011856,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059068306,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059037397,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052754,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052233,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000582,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051886,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059000472,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059056768,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059005319,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059066752,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035698,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059009615,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059060722,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059035067,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070435,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059044663,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059013700,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059064752,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038996,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059013074,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069667,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070115,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070577,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070987,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050476,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059014257,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059004220,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059045135,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059014256,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065812,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059087574,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052336,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059042063,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059037732,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059032675,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059033199,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023433,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023988,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059037975,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054740,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059037569,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059003506,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059033716,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059008496,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059034166,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059026048,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059018469,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059010559,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059075806,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059036166,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059028605,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023278,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059065038,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059015590,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059013332,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059012385,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059006866,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059006386,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059005945,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059017638,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023200,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059054212,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059007873,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038633,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069297,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059038991,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059043472,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059043004,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059042549,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041543,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059041247,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051132,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059050648,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059010154,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059071766,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059025254,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059083612,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059040426,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059009516,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059045342,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059014303,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070437,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059045063,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059019150,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070162,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069474,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059043823,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059017998,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059069190,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059027109,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059002055,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059032272,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059007067,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059053356,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059027108,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059062142,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059048075,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001856,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059057973,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059006842,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059058125,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059026729,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001683,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059052988,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059026732,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059057868,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059042292,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099931,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099932,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099933,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099934,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099935,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099936,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099937,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059099938,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059026334,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059020882,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059015396,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059014931,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059002830,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059064330,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059070046,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059039404,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059008677,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059059702,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059001562,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100580,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100581,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100582,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100583,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100584,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100585,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100586,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059047278,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059051739,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059020665,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023171,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059015589,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059023067,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059036117,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059010157,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
9059100587,REF107,DMR107,G12,F11,C21,M,1,M,2,Tu,4,F,1,Tu,2
